label,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29
1,-0.19148808041165705,0.4102323457527457,1.2046861659602544,-0.03256792079231975,3.395498750508663,-0.35561221265209486,1.3435425130798815,-0.41436539787286514,0.8334690605869952,-0.08160480387336334,-1.6714069002239038,1.6221699932937839,-0.013821433098482671,-0.508258400779892,1.0574536962423602,1.1598588246872297,1.2254600100829776,-0.12376971833242728,-0.28658616178454166,0.8720244719870117,1.979671030861114,1.0272429670370578,1.1642682031732017,1.3530445787902494,-0.1468842953548089,-2.2756974112784305,-3.313113402597113,-0.5324853640609721,-0.4313822133953483
1,-0.19148808041165705,0.5257907530070403,0.9151754718710075,-0.1343426732683189,0.9701425001453324,-0.35561221265209486,1.5484847138111772,-0.2106459298921055,-0.3631469440010752,-0.19930404022917586,-0.9327801135087949,1.6720270876957564,-0.44816407637991634,-1.130320097312032,1.3439125790111177,0.8737775212528686,-0.1201365610808764,-1.2777045477984703,-1.1163714396892037,0.16281096890640245,0.8020239852029257,1.238961756897151,1.495711724252002,1.5758625913226807,1.9622989531876975,-2.1447355408049185,-0.7671251788273536,-0.4253417515076138,-0.2442647979687725
1,-0.19148808041165705,-0.2996264416664925,0.44874157583833213,0.0793843069312793,-0.2425356250363331,0.8070752449823462,0.7287159108859936,1.541341494742427,-3.016512867218101,-0.19930404022917586,0.17516006656386873,0.39089328485389163,0.6094097148506356,-1.7112245637226817,0.34324497298100465,0.31107612620409736,-0.6705045977022588,-0.6730487118536004,-0.0701832985698691,-0.2278419774855411,-0.1996082663335147,0.4745229067501211,0.5150252003571453,-0.00937681836965135,0.1204208914095893,-0.015280959176407457,-0.42592093144491994,-0.18742148682148657,-0.6299177601795084
1,-0.19148808041165705,-0.04374711131769733,0.6900004875793712,0.018319455445679818,-0.2425356250363331,1.998120933290798,0.5237737101546978,-0.39399345107478917,-0.6579653799140781,-0.19930404022917586,-0.9855391697027311,0.9492482420251785,0.031571523009248224,-1.3331386320227678,0.5129762951319687,-0.08157493873917177,0.6417088285283851,-0.563425295758228,-0.973142105603755,0.17062172137640413,1.3519251319474732,0.2592075829771894,0.2254297693375458,-0.11466474213357783,-0.32353433489746536,0.0581264758224721,-0.366602361226186,-0.6067732015970955,-0.9484250875481001
1,-0.19148808041165705,-0.2501014099860805,0.8106299434498906,0.5170157425780756,-0.2425356250363331,3.160808390925239,0.28223468786424183,-0.4551092914690171,-0.06832850808807239,-0.19930404022917586,-0.9855391697027311,0.1656024158587693,0.8637189756567044,-1.1795766959922616,1.4558436875011327,-0.8164562631160429,1.1136302745255224,-0.6217669870533572,-1.725973701909099,1.102534425965794,1.3319074466229275,-0.27638685959259407,-0.6137955984734559,-0.5536500800436869,-0.2849665365067504,-0.2503948447258825,-0.03838340163823267,-0.5519400299168301,-1.1516186276680074
1,-0.19148808041165705,-0.3078806136132278,0.9071335081463062,-0.4193119802011165,-0.2425356250363331,-0.35561221265209486,0.27491532355240983,-0.25138982348825745,0.4172547981215794,-0.19930404022917586,0.06964195417599602,0.728231705070107,0.1791917045986084,-0.19685414152160607,-0.8124402369662626,0.8612296339010264,0.8358642682820078,-0.33853574770606215,0.10243965210455507,-1.0908276444859681,0.37343023881860665,0.2191587194561638,0.11005588908648696,-0.5223317561646401,-1.1320338286643348,0.34449585897959706,-0.1408921527556337,-0.4745357355141903,0.6166382177237019
0,-0.19148808041165705,-0.035492939370962005,-0.2348253407612783,0.04885188118847956,-0.2425356250363331,-0.35561221265209486,0.19440231612225786,0.4616283144444012,-1.091521903315553,-0.19930404022917586,0.9137868532789778,-0.45091073458645264,0.015056258556722121,0.01699281174498155,0.9531495303429156,-0.31248056555791026,-2.120858305736895,-0.007843253504859366,0.32807089688162444,-0.4419573788308422,-1.2965387656033145,0.5991693407439804,0.48916855206747634,-0.4346132403386003,1.5745523144741407,-0.37121186418717445,0.05627737157486389,-0.3077580341157603,1.1327185658075132
0,-0.19148808041165705,-0.9021809937781714,-1.143567241652525,-0.05292287128751958,-0.2425356250363331,-0.35561221265209486,-2.850453237599853,3.5785361745500235,-0.4845427705534882,-0.19930404022917586,-0.03587615821187671,-0.323754622713113,1.0419166422317758,1.3983267812589333,-1.0504494034957814,-0.16309058511124758,-2.1149801191535773,0.8874402492069564,1.2930971952780879,-0.46529759940608584,-1.448284181212847,-0.8722653268335927,-0.9391970364653743,-0.6886696609856429,0.2805778994568673,-0.2669854623834273,0.5078115767413905,-0.18140664660957123,0.05152415826573494
0,-0.11300935893146972,-0.34915147334690444,-1.1516092053772264,-0.5516191584199154,-0.2425356250363331,-0.35561221265209486,-3.0041598881483247,3.2933289193769597,0.43459705905763835,-0.19930404022917586,1.4941364714122778,-1.2151763211672726,-0.3945137068736345,2.179618151518568,-1.0685937418434042,-0.8923810508666614,-2.060079594734617,1.201409627416463,1.7888909194302847,-1.0800159003853125,-1.6590974628326176,-1.0717065598744033,-1.3205300827267994,-0.8596336460911668,3.2622637686300346,1.577498498154568,0.812108055846162,-0.21655754644556263,1.7674733767306623
0,-0.19148808041165705,-0.1840680344121979,0.3683219385913191,-0.04274539603991967,-0.2425356250363331,-0.35561221265209486,0.28223468786424183,-0.41436539787286514,0.27851671063310746,-0.19930404022917586,0.06964195417599602,-0.9764687324491849,-0.18704249107270765,-0.23279832145231752,0.16153481402918832,-0.500623015718817,-0.020383991139423834,0.9205189299230816,-0.8251970091009195,0.5196332527920181,-0.4666978943284066,-0.025044519796737677,-0.3069294651787578,-0.6307261702409832,0.13660788313201513,-0.6551943395317058,0.5888313959594025,0.577653385297296,-0.5800940221061376
0,-0.19148808041165705,-0.2501014099860805,0.11097909940087756,-0.04274539603991967,-0.2425356250363331,-0.35561221265209486,-1.0718477098246777,2.050640164694326,0.6947309730985233,-0.19930404022917586,1.388618359024405,-1.280238982525516,0.1773597196073734,0.9693320410782053,0.15198575873807324,-0.21201910826851303,-0.8218738202516233,0.04981736458210337,0.07615980691898173,0.7429799463367319,-0.5782979120420437,0.20065565109429367,-0.0003255955785073306,-0.2585715946948082,0.1797731943918159,-0.22156136374756458,0.3719740897964856,-0.1197524812906363,-0.31593420326430377
0,-0.19148808041165705,-0.7783684145771415,-2.2292323444872006,3.824695198048048,0.9701425001453324,-0.35561221265209486,0.44326070272454576,1.093158665184756,-1.6464742532694405,-0.16007096144390504,-0.24691238298762214,0.4089659077481637,1.6993147940336084,-0.6850929089466017,-0.1492730645725999,0.37262757580005923,-0.9047499023395251,-0.32426077493869476,0.9310892050588824,0.8800070709049751,-0.9261684011187581,0.8628149360651776,0.845155821156141,0.9446507462907161,-0.7151847600252228,-2.1151990980606787,-3.0634367837674623,-0.15738871533132193,-0.4905658285123921
0,-0.19148808041165705,-0.9847227132455246,-2.438323401329434,3.8857600495336473,-0.2425356250363331,-0.35561221265209486,-0.18620462809300597,-0.5773409722574728,0.48662384186581537,-0.19930404022917586,-0.14139427059974943,0.30914874371295453,2.1009989877707547,0.42674995854276465,-0.2590587896286657,-0.25879045836866954,-0.8936362819550728,0.37311608092260323,0.2578477357543482,-0.34141526638663117,-1.0265863224566871,0.43350777188130896,0.2561594394689629,0.4968277684229149,0.23141740607764955,-0.2584426430442101,1.1261473243329732,-0.08908316096495651,-0.1736283474789334
0,-0.19148808041165705,-0.1510513466252566,-0.2589512319353822,-0.7449911881243138,-0.2425356250363331,-0.35561221265209486,-0.6692826726739178,-0.8421762806324603,0.4172547981215794,-0.19930404022917586,0.9137868532789778,-0.531101242765211,-0.47321890674898065,0.8419976656383187,-0.735455033989243,0.9559788689576398,-0.24314401853809645,-0.10028700077251763,0.6807861371157858,-0.8661977756580727,-0.6596083656629362,-0.9345153025182567,-1.3159572879610835,-0.7905809962869097,-0.4232755136868567,0.22826964902066474,0.7052099932707514,-0.2841929683608541,0.5048417844872854
0,-0.11300935893146972,-0.538997428121817,-0.2750351593847848,0.5475481683208754,-0.2425356250363331,-0.35561221265209486,-1.1230832600075016,1.9284084839058704,0.5039661028018744,-0.19930404022917586,0.17516006656386873,-0.5840354229637118,1.0843008514773342,1.0099099278771626,1.1822507302727532,-1.3742550319990188,-0.6033598469814604,0.08865741895808908,-0.6454923571391632,0.97248820823717,-0.3400381623950736,-0.6760415717912628,-0.9980139144622375,-0.6737019934783824,2.7346827948592902,1.3524209677254597,0.31160943225010607,-0.2869967602999847,1.277216898789155
0,-0.11300935893146972,-1.0012310571389953,-0.4197905064294082,-0.5719741089151152,-0.2425356250363331,-0.35561221265209486,-0.49361792918994984,0.9301830908001484,-3.328673564067163,-0.19930404022917586,-0.8272620011209221,0.4234147656451033,0.9394437975688916,-1.1999861205233466,-1.9802494223480638,0.9160876240411556,-1.0231193948814643,0.3134589940806286,1.9820149497677206,-1.1053541185263056,-1.1554557954898723,-0.3407042961796364,-0.4908163874449273,-0.2083977564408444,1.206706064595923,2.843158899243811,-0.7435125964670183,0.1672335923802404,1.6380396484695843
0,-0.19148808041165705,-0.8774184779379655,-0.8620985112879797,-0.358247128715517,-0.2425356250363331,-0.35561221265209486,-1.2987480034914696,-0.8014323870363084,-0.29377790025683925,-0.19930404022917586,-0.35243049537549487,0.451411700985338,0.5456866093830363,0.9422010742951272,-1.3703048107694886,-0.7750033076462647,-0.9899725294963869,0.8817748014552572,1.5860940501922405,-1.5282683123866199,-1.3592971783493275,-1.904533521648087,-1.4056710331490931,-0.8596336460911668,1.4545937866156964,1.4899378488376616,1.1689447411611154,-0.19730482224308662,1.9014722140514817
0,-0.11300935893146972,-0.7205892109499942,-1.1194413504784213,-0.9383632178287121,-0.2425356250363331,-0.35561221265209486,-1.2328737246849815,-0.8829201742286122,-1.5771052095252047,-0.19930404022917586,-0.668984832539113,0.33330934943263985,-0.510792171361063,0.20189291572809828,-2.2857270527737517,-0.01160702316737513,-1.5023596600650955,1.083751459965571,1.880949274407344,-0.8525682625507089,-1.1890307828292697,-1.147328857256427,-1.273489709332107,-0.8596336460911668,1.3860460564108714,2.1616560762754826,0.12671761902646086,1.221414632223724,0.7719851279309357
0,2.084394842513775,2.201387658194312,-1.5215395367134863,-0.9383632178287121,-0.2425356250363331,-0.35561221265209486,-1.2035962674376535,1.4191098139539715,0.8681535824591131,2.7039437898808663,0.06964195417599602,-1.669036741234305,-2.89080135329636,1.652575431973663,-0.4773710005839444,-1.0027488505037605,1.3533546064239963,0.1761949036255696,0.5897020902103636,2.266974379618281,-0.5692834655907248,-0.9135721420161649,-0.8073815320114919,-0.6869188237402837,-1.399657534968547,-0.21668606998171533,2.1892861031314372,-0.3595875986769873,-0.5484664157729586
0,6.636160688364639,5.80846079891765,-3.1138483542043436,-0.8264109901051131,-0.2425356250363331,-0.35561221265209486,0.25295723061691383,0.6449758356270848,1.7872934120702397,6.391853195696325,-0.7217438887330494,-0.2486721967487564,-3.2305235034404607,1.7326581980312863,1.4292394567838567,-4.177607745270629,2.516240079850302,2.959760898537538,-1.7382668370125063,1.8434383177917923,-0.2836619917457642,1.0907354751596332,1.1662410335695537,-0.3977454491800343,-0.9207593388718427,-1.6403546682158399,1.7671560724097124,1.3208872483620862,-1.0149179806923785
0,-0.19148808041165705,0.022286264256185292,0.07881124450207237,-0.5312642079247155,-0.2425356250363331,-0.35561221265209486,-0.8156699589105577,-0.5365970786613209,1.8219779339423576,0.11456059005299085,1.0193049656668505,-1.0472085327826177,-0.3450858300776902,1.6306141965511356,-0.5556866508938033,-0.3051256078939545,0.27576176243437445,0.28765129487538194,0.5772346938091399,-0.8120894764425164,-1.0077886335616422,-0.49934240867661467,-0.8413111988489866,-0.7980557681736135,-0.8187803865509191,-0.0424668115061196,1.0386971886314282,-0.2935766558426776,-1.5932570768881438
0,-0.19148808041165705,0.6000783005276582,-0.18657355841307052,-0.9383632178287121,-0.2425356250363331,-0.35561221265209486,-0.47165983625445385,-0.5365970786613209,1.0936029746278801,-0.19930404022917586,1.2303411904425958,-1.1318574208863288,-1.5101052994391722,0.9852682019865208,-1.0085669862531101,0.27095590774368566,0.07904315740134904,0.3051475968982553,0.464412162868092,-0.6312606653230438,-0.6007203103392975,-0.2034963346645519,-0.5249413547899079,-0.5505493305825091,-0.8859303791557188,0.16094560391264318,0.34362568733302584,-0.2896389402550726,-0.15899294977002335
0,-0.19148808041165705,-0.7536058987369355,-1.11139938675372,2.745882821802457,-0.2425356250363331,-0.2138210592820411,0.34810896667072977,-0.08841424910364974,0.12243636220857652,-0.19930404022917586,-0.4051895515694312,-0.46667624599348173,1.5029381523821834,-0.6201704239968291,-0.44675524433839586,0.6044137313131733,0.6529556627090786,-0.06210882762590615,-0.2274301532049821,-0.6297484925562888,-0.35875103312002793,0.4101437932685392,0.39180871819371227,-0.3014042637986994,-0.8463485798472971,0.07612744220372489,0.8849995494119434,-0.38840021435296324,-0.7088954227959446
0,-0.19148808041165705,-0.3821681611338458,0.6658745964052672,1.0971318316912708,-0.2425356250363331,-0.35561221265209486,1.0068517547356095,-0.3736215042767132,0.6947309730985233,-0.19930404022917586,0.9137868532789778,-1.116327196279743,1.2312577546211392,-0.5057715191595804,1.2801422765238712,-0.41524707466678756,0.9255726044588557,-0.384037914104032,-1.8459609722928108,-0.2573586039032237,0.9836478370738158,0.3171722994266563,0.11595328950799583,-0.36187910279222535,-0.1722270975522801,-0.35404207530657694,-0.0028196519952683216,-0.570058463837474,-1.263711065740047
0,-0.19148808041165705,-0.563759943962023,-0.5162940711258238,-0.7551686633719137,-0.2425356250363331,-0.35561221265209486,-1.0645283455128456,-0.41436539787286514,-0.4498582486813702,-0.19930404022917586,1.4413774152183414,-0.9196939595640236,-0.3603178257264468,0.7300294287849692,-1.7313572322239739,0.3751984517192491,-0.9229016067658248,0.9920558357236009,1.1224489492846337,-1.1818094870909932,-1.0373094915388268,-0.6931209318375113,-0.5509183259084328,-0.8596336460911668,-0.680439516830588,0.06326962204318143,0.1365981715893972,3.0874646195602002,3.167878888655385
0,-0.19148808041165705,0.3441989701788631,1.1483924198873452,-0.9383632178287121,-0.2425356250363331,-0.35561221265209486,0.3115121451115698,0.5431161016367051,0.6600464512264053,-0.19930404022917586,0.38619629133961414,-0.8420367756248386,-0.8727559865709364,0.4443141353048948,-1.2799996014916843,0.7833932832209026,-1.0071606490924345,0.4434758228533122,1.1666806812826167,-1.3077394336834913,-0.5840841526270826,2.687700612219466,3.145323577053182,3.8767088985356777,-0.7948540966847465,0.3141582948538687,-0.35026744468087023,-0.1809412422253972,1.4118521465065643
0,-0.11300935893146972,-0.9104351657249067,-0.5806297809234342,0.17098158415967854,-0.2425356250363331,-0.35561221265209486,-0.9254604235880377,-1.1477554826035998,0.5733351465461103,-0.19930404022917586,1.5996545838001504,-1.6807706967100464,1.1854498586580315,1.1910488123152576,-0.671277033810159,-0.9196337835712887,-0.19455663969622225,0.9398053666402617,0.509703690655983,-0.991209996388706,-0.7562847109064602,-1.9229305828474672,-1.5457834873752325,-0.8596336460911668,1.7320104829740481,1.5446107449016666,0.7146279602893082,-0.21970164746724433,0.9038277231301891
0,-0.11300935893146972,0.4762657213266283,-0.9103502936361875,-0.9383632178287121,-0.2425356250363331,-0.35561221265209486,-0.9181410592762057,-0.5773409722574728,0.3825702762494614,-0.19930404022917586,-0.1941533267936858,0.6069414484994372,-1.7663251218495777,0.9147666632056529,-1.822982130403351,-0.07487230633534962,-0.5371709981178708,0.870775688532574,1.6783743858242304,-1.6537636875832973,-1.1512910901272115,-0.03658323881684836,-0.3139225309743364,-0.5025003415818428,-0.08461433707446611,1.2533986887863962,0.8589823019431061,-0.2489883200746343,0.7226411218325405
0,-0.19148808041165705,-0.6215391475891703,-0.5162940711258238,0.3948860396068766,-0.2425356250363331,-0.35561221265209486,-0.49361792918994984,-1.1884993761997518,0.6947309730985233,-0.19930404022917586,0.12240101036993237,-1.1986426260287486,0.8213595838611664,0.9538052336506142,1.094819650313436,-1.7152994925725702,0.020876775332308802,2.6977779440455705,-1.4771826210670682,-0.17334558697933897,-0.37995922359084705,-2.136484902787764,-1.6002742798597616,-0.8596336460911668,0.41377135442519264,-1.137518299940868,0.31046665073777696,4.968500818716426,-1.2317772475079474
0,-0.19148808041165705,-0.5472516000685523,-0.7012592367939536,-0.592329059410315,-0.2425356250363331,-0.35561221265209486,-1.2255543603731496,-0.6995726530459286,0.08775184033645854,-0.19930404022917586,2.7075947638728137,-2.1039031342498347,-0.03383662281755413,1.0906234670227954,-0.9720321393759473,0.4947074808998926,-1.01375491158894,0.4276659026690949,0.8448604361741024,-0.19286373588991196,-1.373016329166074,-1.776875199304212,-1.5452795234846954,-0.8596336460911668,-0.319837963623129,-0.18243097756826715,1.5140814351993879,-0.004647352049696655,1.4278389593960439
